entity,year,coal_consumption
Latvia,1994,4.368227959
Latvia,1995,3.107536077
Latvia,1996,2.913315058
Latvia,1997,2.602793932
Latvia,1998,1.920113087
Latvia,1999,1.483988047
Latvia,2000,1.530508041
Latvia,2001,1.428163886
Latvia,2002,1.151370049
Latvia,2003,1.032743931
Latvia,2004,0.781536102
Latvia,2005,0.940866947
Latvia,2006,1.008321166
Latvia,2007,1.246736169
Latvia,2008,1.235106111
Latvia,2009,0.996691108
Latvia,2010,1.272321939
Latvia,2011,1.290930033
Latvia,2012,1.031581163
Latvia,2013,0.871086955
Latvia,2014,0.6945436
Latvia,2015,0.537771106
Latvia,2016,0.476830006
Latvia,2017,0.465200007
Latvia,2018,0.558239996
Latvia,2019,0.465200007
Latvia,2020,0.26749
Latvia,2021,0.372159988
Lithuania,1965,0
Lithuania,1966,0
Lithuania,1967,0
Lithuania,1968,0
Lithuania,1969,0
Lithuania,1970,0
Lithuania,1971,0
Lithuania,1972,0
Lithuania,1973,0
Lithuania,1974,0
Lithuania,1975,0
Lithuania,1976,0
Lithuania,1977,0
Lithuania,1978,0
Lithuania,1979,0
Lithuania,1980,0
Lithuania,1981,0
Lithuania,1982,0
Lithuania,1983,0
Lithuania,1984,0
Lithuania,1985,9.457701683
Lithuania,1986,11.00723648
Lithuania,1987,10.83529854
Lithuania,1988,10.92308903
Lithuania,1989,10.20569611
Lithuania,1990,9.271435738
Lithuania,1991,10.3553524
Lithuania,1992,4.853199005
Lithuania,1993,4.303100109
Lithuania,1994,3.572736025
Lithuania,1995,2.854001999
Lithuania,1996,2.622565031
Lithuania,1997,2.120148897
Lithuania,1998,1.84916997
Lithuania,1999,1.578191161
Lithuania,2000,1.073448896
Lithuania,2001,0.974593878
Lithuania,2002,1.571213007
Lithuania,2003,2.029434919
Lithuania,2004,1.961981058
Lithuania,2005,2.149223804
Lithuania,2006,2.919130087
Lithuania,2007,2.901684999
Lithuania,2008,2.46207118
Lithuania,2009,1.957328916
Lithuania,2010,2.407409906
Lithuania,2011,2.787711143
Lithuania,2012,2.717931032
Lithuania,2013,3.127306938
Lithuania,2014,2.645824909
Lithuania,2015,2.121311903
Lithuania,2016,2.149223804
Lithuania,2017,2.303903103
Lithuania,2018,2.458581924
Lithuania,2019,2.308554888
Lithuania,2020,1.801486969
Lithuania,2021,2.120049477
Low-income countries,1968,0
Low-income countries,1969,0
Low-income countries,1970,0
Low-income countries,1971,0
Low-income countries,1972,0
Low-income countries,1973,0
Low-income countries,1974,0
Low-income countries,1975,0
Low-income countries,1976,0
Low-income countries,1977,0
Low-income countries,1978,0
Low-income countries,1979,0
Low-income countries,1980,0
Low-income countries,1981,0
Low-income countries,1982,0
Low-income countries,1983,0
Low-income countries,1984,0
Low-income countries,1985,0
Low-income countries,1986,0
Low-income countries,1987,0
Low-income countries,1988,0
Low-income countries,1989,0
Low-income countries,1990,0
Low-income countries,1991,0
Low-income countries,1992,0
Low-income countries,1993,0
Low-income countries,1994,0
Low-income countries,1995,0
Low-income countries,1996,0
Low-income countries,1997,0
Low-income countries,1998,0
Low-income countries,1999,0
Low-income countries,2000,0
Low-income countries,2001,0
Low-income countries,2002,0
Low-income countries,2003,0
Low-income countries,2004,0
Low-income countries,2005,0
Low-income countries,2006,0
Low-income countries,2007,0
Low-income countries,2008,0
Low-income countries,2009,0
Low-income countries,2010,0
Low-income countries,2011,0
Low-income countries,2012,0
Low-income countries,2013,0
Low-income countries,2014,0
Low-income countries,2015,0
Low-income countries,2016,0
Low-income countries,2017,0
Low-income countries,2018,0
Low-income countries,2019,0
Low-income countries,2020,0
Low-income countries,2021,0
Lower-middle-income countries,1965,451.9675598
Lower-middle-income countries,1966,449.1594238
Lower-middle-income countries,1967,457.6923523
Lower-middle-income countries,1968,474.5378418
Lower-middle-income countries,1969,502.1697693
Lower-middle-income countries,1970,477.3174133
Lower-middle-income countries,1971,479.9686279
Lower-middle-income countries,1972,502.1136475
Lower-middle-income countries,1973,503.7991943
Lower-middle-income countries,1974,569.1617432
Lower-middle-income countries,1975,625.758606
Lower-middle-income countries,1976,647.604187
Lower-middle-income countries,1977,680.3015137
Lower-middle-income countries,1978,653.7510986
Lower-middle-income countries,1979,697.7915649
Lower-middle-income countries,1980,725.9263916
Lower-middle-income countries,1981,813.6519165
Lower-middle-income countries,1982,824.5077515
Lower-middle-income countries,1983,872.0202026
Lower-middle-income countries,1984,912.8433228
Lower-middle-income countries,1985,1972.50708
Lower-middle-income countries,1986,2043.535522
Lower-middle-income countries,1987,2142.936279
Lower-middle-income countries,1988,2166.002686
Lower-middle-income countries,1989,2184.10498
Lower-middle-income countries,1990,2406.095215
Lower-middle-income countries,1991,2381.437988
Lower-middle-income countries,1992,2453.031982
Lower-middle-income countries,1993,2421.166504
Lower-middle-income countries,1994,2321.101318
Lower-middle-income countries,1995,2426.36792
Lower-middle-income countries,1996,2352.243896
Lower-middle-income countries,1997,2452.70752
Lower-middle-income countries,1998,2536.848877
Lower-middle-income countries,1999,2540.618408
Lower-middle-income countries,2000,2714.283691
Lower-middle-income countries,2001,2772.723389
Lower-middle-income countries,2002,2875.316162
Lower-middle-income countries,2003,3068.786621
Lower-middle-income countries,2004,3200.894775
Lower-middle-income countries,2005,3476.817871
Lower-middle-income countries,2006,3629.560791
Lower-middle-income countries,2007,4000.160889
Lower-middle-income countries,2008,4251.388184
Lower-middle-income countries,2009,4430.850098
Lower-middle-income countries,2010,4657.904297
Lower-middle-income countries,2011,4994.896484
Lower-middle-income countries,2012,5366.80957
Lower-middle-income countries,2013,5558.55127
Lower-middle-income countries,2014,6010.538574
Lower-middle-income countries,2015,6141.813965
Lower-middle-income countries,2016,6364.657715
Lower-middle-income countries,2017,6542.440918
Lower-middle-income countries,2018,7216.702148
Lower-middle-income countries,2019,7557.585449
Lower-middle-income countries,2020,7167.648926
Lower-middle-income countries,2021,7958.190918
Luxembourg,1965,31.71617317
Luxembourg,1966,28.63771248
Luxembourg,1967,26.83389854
Luxembourg,1968,28.76215363
Luxembourg,1969,30.55549812
Luxembourg,1970,31.33005714
Luxembourg,1971,28.8726387
Luxembourg,1972,28.41557884
Luxembourg,1973,28.15623093
Luxembourg,1974,30.01703072
Luxembourg,1975,22.82503891
Luxembourg,1976,21.13868713
Luxembourg,1977,18.21955872
Luxembourg,1978,19.2627697
Luxembourg,1979,21.39105797
Luxembourg,1980,21.2200985
Luxembourg,1981,17.06702423
Luxembourg,1982,15.71678162
Luxembourg,1983,14.42236328
Luxembourg,1984,16.41923332
Luxembourg,1985,16.29711914
Luxembourg,1986,14.48283863
Luxembourg,1987,10.43443584
Luxembourg,1988,10.6402874
Luxembourg,1989,13.18144226
Luxembourg,1990,12.79765224
Luxembourg,1991,12.17312145
Luxembourg,1992,11.46718025
Luxembourg,1993,11.84864426
Luxembourg,1994,10.21695518
Luxembourg,1995,5.74638319
Luxembourg,1996,5.414927959
Luxembourg,1997,3.435502052
Luxembourg,1998,1.143228889
Luxembourg,1999,1.156021953
Luxembourg,2000,1.275811076
Luxembourg,2001,1.376991987
Luxembourg,2002,0.857131124
Luxembourg,2003,0.65825808
Luxembourg,2004,0.924584985
Luxembourg,2005,0.902488053
Luxembourg,2006,1.076938033
Luxembourg,2007,0.911791921
Luxembourg,2008,0.871086955
Luxembourg,2009,0.778046966
Luxembourg,2010,0.779209971
Luxembourg,2011,0.679191947
Luxembourg,2012,0.62453109
Luxembourg,2013,0.557076931
Luxembourg,2014,0.620948911
Luxembourg,2015,0.571451664
Luxembourg,2016,0.592315853
Luxembourg,2017,0.547959149
Luxembourg,2018,0.485668898
Luxembourg,2019,0.532165527
Luxembourg,2020,0.447080553
Luxembourg,2021,0.393800288
Malaysia,1965,0.174449995
Malaysia,1966,0.232600003
Malaysia,1967,0.139559999
Malaysia,1968,0.139559999
Malaysia,1969,0.174449995
Malaysia,1970,0.186079994
Malaysia,1971,0.476830006
Malaysia,1972,1.209519982
Malaysia,1973,1.151370049
Malaysia,1974,1.151370049
Malaysia,1975,0.104670003
Malaysia,1976,0.116300002
Malaysia,1977,0.12793
Malaysia,1978,0.279119998
Malaysia,1979,0.395420015
Malaysia,1980,0.581499994
Malaysia,1981,1.081590056
Malaysia,1982,0.988550007
Malaysia,1983,2.570230007
Malaysia,1984,2.779570103
Malaysia,1985,3.709969997
Malaysia,1986,2.756309986
Malaysia,1987,3.803009987
Malaysia,1988,3.023799896
Malaysia,1989,13.92111015
Malaysia,1990,15.41106701
Malaysia,1991,18.15391159
Malaysia,1992,19.06044388
Malaysia,1993,15.93406677
Malaysia,1994,17.70064354
Malaysia,1995,19.39748955
Malaysia,1996,19.49046707
Malaysia,1997,18.85124397
Malaysia,1998,20.11806679
Malaysia,1999,22.54711151
Malaysia,2000,28.89284515
Malaysia,2001,34.52962112
Malaysia,2002,42.32813263
Malaysia,2003,61.78373337
Malaysia,2004,77.07857513
Malaysia,2005,80.06549072
Malaysia,2006,84.81897736
Malaysia,2007,102.8218002
Malaysia,2008,113.6885757
Malaysia,2009,123.4628677
Malaysia,2010,171.7415771
Malaysia,2011,171.6834717
Malaysia,2012,184.584137
Malaysia,2013,175.1120148
Malaysia,2014,178.4824677
Malaysia,2015,202.296402
Malaysia,2016,217.8469391
Malaysia,2017,241.4051819
Malaysia,2018,258.9431152
Malaysia,2019,244.729126
Malaysia,2020,272.0470886
Malaysia,2021,246.8332214
Mexico,1965,8.022222519
Mexico,1966,8.556944847
Mexico,1967,10.49944401
Mexico,1968,11.00638866
Mexico,1969,11.15694427
Mexico,1970,12.51249981
Mexico,1971,15.70861149
Mexico,1972,17.36166573
Mexico,1973,18.61249924
Mexico,1974,20.5625
Mexico,1975,23.61833382
Mexico,1976,18.125
Mexico,1977,26.06999969
Mexico,1978,27.18138885
Mexico,1979,26.70305634
Mexico,1980,27.03805542
Mexico,1981,23.89888954
Mexico,1982,28.62111092
Mexico,1983,32.58416748
Mexico,1984,32.67694473
Mexico,1985,35.42166519
Mexico,1986,39.05749893
Mexico,1987,37.77277756
Mexico,1988,35.75055695
Mexico,1989,39.57333374
Mexico,1990,39.24111176
Mexico,1991,37.95500183
Mexico,1992,38.38249969
Mexico,1993,43.29249954
Mexico,1994,52.31833267
Mexico,1995,58.25860977
Mexico,1996,66.79972076
Mexico,1997,66.86416626
Mexico,1998,68.34777832
Mexico,1999,69.54750061
Mexico,2000,76.18694305
Mexico,2001,83.67358398
Mexico,2002,140.1058044
Mexico,2003,103.3183746
Mexico,2004,105.7197037
Mexico,2005,133.4295197
Mexico,2006,143.198288
Mexico,2007,131.5837555
Mexico,2008,117.5453033
Mexico,2009,119.7464523
Mexico,2010,148.1187592
Mexico,2011,171.3270416
Mexico,2012,149.2660065
Mexico,2013,148.2266083
Mexico,2014,147.9388428
Mexico,2015,147.6504517
Mexico,2016,144.633316
Mexico,2017,176.7527924
Mexico,2018,157.5454712
Mexico,2019,150.4148407
Mexico,2020,66.49099731
Mexico,2021,64.32958984
Middle Africa (BP),1965,2.116304636
Middle Africa (BP),1966,2.335497856
Middle Africa (BP),1967,2.228806973
Middle Africa (BP),1968,2.44068718
Middle Africa (BP),1969,2.621469498
Middle Africa (BP),1970,2.493826628
Middle Africa (BP),1971,2.585668325
Middle Africa (BP),1972,2.459950447
Middle Africa (BP),1973,2.497004986
Middle Africa (BP),1974,2.450487614
Middle Africa (BP),1975,2.396268368
Middle Africa (BP),1976,2.576580048
Middle Africa (BP),1977,2.605806112
Middle Africa (BP),1978,2.439194679
Middle Africa (BP),1979,2.187952042
Middle Africa (BP),1980,2.439194679
Middle Africa (BP),1981,2.481237173
Middle Africa (BP),1982,2.393872738
Middle Africa (BP),1983,2.346701384
Middle Africa (BP),1984,2.393058538
Middle Africa (BP),1985,2.386266708
Middle Africa (BP),1986,2.429972172
Middle Africa (BP),1987,2.464780807
Middle Africa (BP),1988,2.487459183
Middle Africa (BP),1989,2.555320263
Middle Africa (BP),1990,2.5803473
Middle Africa (BP),1991,0.607959747
Middle Africa (BP),1992,0.608135283
Middle Africa (BP),1993,0.100170001
Middle Africa (BP),1994,0.078681946
Middle Africa (BP),1995,0.665177763
Middle Africa (BP),1996,0.679627478
Middle Africa (BP),1997,0.691618323
Middle Africa (BP),1998,0.729962528
Middle Africa (BP),1999,0.52000612
Middle Africa (BP),2000,0.445066392
Middle Africa (BP),2001,0.324284732
Middle Africa (BP),2002,0.310021102
Middle Africa (BP),2003,0.321741939
Middle Africa (BP),2004,0.860458612
Middle Africa (BP),2005,1.027258277
Middle Africa (BP),2006,1.306769967
Middle Africa (BP),2007,1.428763628
Middle Africa (BP),2008,1.211417198
Middle Africa (BP),2009,1.556557775
Middle Africa (BP),2010,1.585118651
Middle Africa (BP),2011,1.443505287
Middle Africa (BP),2012,0.554463625
Middle Africa (BP),2013,0.362711102
Middle Africa (BP),2014,0.206100002
Middle Africa (BP),2015,0.176744163
Middle Africa (BP),2016,0.735236645
Middle Africa (BP),2017,2.569862604
Middle Africa (BP),2018,2.964129925
Middle Africa (BP),2019,1.687145829
Middle Africa (BP),2020,2.017241478
Middle Africa (BP),2021,1.706359982
Middle East (BP),1965,2.529708624
Middle East (BP),1966,2.770807028
Middle East (BP),1967,3.053044796
Middle East (BP),1968,3.357065201
Middle East (BP),1969,3.702176332
Middle East (BP),1970,4.07241869
Middle East (BP),1971,2.898545027
Middle East (BP),1972,4.464373112
Middle East (BP),1973,7.541985512
Middle East (BP),1974,8.19432354
Middle East (BP),1975,15.09548378
Middle East (BP),1976,14.88235283
Middle East (BP),1977,15.05468655
Middle East (BP),1978,9.252350807
Middle East (BP),1979,13.28701878
Middle East (BP),1980,14.00030994
Middle East (BP),1981,11.74164772
Middle East (BP),1982,22.22158051
Middle East (BP),1983,27.00915146
Middle East (BP),1984,31.15692139
Middle East (BP),1985,32.74094009
Middle East (BP),1986,34.93596268
Middle East (BP),1987,36.30192947
Middle East (BP),1988,35.59142685
Middle East (BP),1989,34.55459213
Middle East (BP),1990,35.82640076
Middle East (BP),1991,41.65612411
Middle East (BP),1992,47.13853073
Middle East (BP),1993,55.13772583
Middle East (BP),1994,57.68892288
Middle East (BP),1995,61.44041061
Middle East (BP),1996,72.34611511
Middle East (BP),1997,77.74352264
Middle East (BP),1998,84.5249176
Middle East (BP),1999,82.57795715
Middle East (BP),2000,89.48390961
Middle East (BP),2001,100.7157745
Middle East (BP),2002,105.6584167
Middle East (BP),2003,110.2863083
Middle East (BP),2004,112.0697937
Middle East (BP),2005,114.0493088
Middle East (BP),2006,113.9084015
Middle East (BP),2007,115.3971405
Middle East (BP),2008,112.2269745
Middle East (BP),2009,111.4678726
Middle East (BP),2010,116.8073349
Middle East (BP),2011,119.3587799
Middle East (BP),2012,139.984436
Middle East (BP),2013,130.2957764
Middle East (BP),2014,130.8105316
Middle East (BP),2015,122.0449982
Middle East (BP),2016,112.7767868
Middle East (BP),2017,111.4031906
Middle East (BP),2018,107.1563721
Middle East (BP),2019,110.6285706
Middle East (BP),2020,101.1333389
Middle East (BP),2021,94.21634674
Morocco,1965,2.113666773
Morocco,1966,3.240833282
Morocco,1967,3.227166653
Morocco,1968,2.90016675
Morocco,1969,2.898166656
Morocco,1970,3.322999954
Morocco,1971,3.476666689
Morocco,1972,4.296833515
Morocco,1973,4.257166862
Morocco,1974,4.216166496
Morocco,1975,4.79216671
Morocco,1976,5.199500084
Morocco,1977,4.91016674
Morocco,1978,4.949833393
Morocco,1979,4.828166485
Morocco,1980,4.627999783
Morocco,1981,4.916833401
Morocco,1982,5.477666855
Morocco,1983,6.785333157
Morocco,1984,5.827499866
Morocco,1985,7.699059963
Morocco,1986,10.45536995
Morocco,1987,12.13008976
Morocco,1988,11.9672699
Morocco,1989,13.21168041
Morocco,1990,12.74647999
Morocco,1991,13.88621998
Morocco,1992,12.87440968
Morocco,1993,14.0606699
Morocco,1994,15.67724037
Morocco,1995,18.99179077
Morocco,1996,24.30669975
Morocco,1997,23.15533066
Morocco,1998,27.62125015
Morocco,1999,26.41172981
Morocco,2000,31.22654915
Morocco,2001,39.69319153
Morocco,2002,39.47222137
Morocco,2003,38.06033707
Morocco,2004,42.1006012
Morocco,2005,44.14748001
Morocco,2006,44.89179993
Morocco,2007,37.59606934
Morocco,2008,42.61604309
Morocco,2009,31.46997452
Morocco,2010,32.4153862
Morocco,2011,34.62590408
Morocco,2012,35.17051697
Morocco,2013,34.9018631
Morocco,2014,46.95286942
Morocco,2015,51.69651413
Morocco,2016,49.81594086
Morocco,2017,51.781147
Morocco,2018,59.89240265
Morocco,2019,77.48747253
Morocco,2020,77.79927826
Morocco,2021,85.41785431
Netherlands,1965,103.0555573
Netherlands,1966,93.8888855
Netherlands,1967,90.27777863
Netherlands,1968,85.55555725
Netherlands,1969,72.77777863
Netherlands,1970,53.33333206
Netherlands,1971,40.27777863
Netherlands,1972,34.44444275
Netherlands,1973,35
Netherlands,1974,33.33333206
Netherlands,1975,28.05555534
Netherlands,1976,35
Netherlands,1977,36.66666794
Netherlands,1978,41.94444275
Netherlands,1979,40
Netherlands,1980,46.38888931
Netherlands,1981,51.38888931
Netherlands,1982,59.44444275
Netherlands,1983,61.38888931
Netherlands,1984,74.16666412
Netherlands,1985,73.8888855
Netherlands,1986,76.1111145
Netherlands,1987,80.27777863
Netherlands,1988,96.1111145
Netherlands,1989,95.27777863
Netherlands,1990,101.6666641
Netherlands,1991,93.6111145
Netherlands,1992,93.33333588
Netherlands,1993,94.16666412
Netherlands,1994,100.2777786
Netherlands,1995,103.6111145
Netherlands,1996,100
Netherlands,1997,97.22222137
Netherlands,1998,99.16666412
Netherlands,1999,86.94444275
Netherlands,2000,90.27777863
Netherlands,2001,96.1111145
Netherlands,2002,96.66666412
Netherlands,2003,100
Netherlands,2004,98.6111145
Netherlands,2005,94.16666412
Netherlands,2006,89.72222137
Netherlands,2007,97.77777863
Netherlands,2008,92.5
Netherlands,2009,87.22222137
Netherlands,2010,87.77777863
Netherlands,2011,86.58333588
Netherlands,2012,95.1388855
Netherlands,2013,95.19444275
Netherlands,2014,105.3055573
Netherlands,2015,128.6666718
Netherlands,2016,119.2777786
Netherlands,2017,106.9722214
Netherlands,2018,96.1111145
Netherlands,2019,74.66666412
Netherlands,2020,47.80555725
Netherlands,2021,65.1388855
New Zealand,1965,19.13134956
New Zealand,1966,18.6079998
New Zealand,1967,16.99143028
New Zealand,1968,15.99125004
New Zealand,1969,16.39830017
New Zealand,1970,16.40992928
New Zealand,1971,14.59564972
New Zealand,1972,14.95617962
New Zealand,1973,16.94491005
New Zealand,1974,17.444561
New Zealand,1975,16.41662025
New Zealand,1976,16.91669464
New Zealand,1977,16.11117172
New Zealand,1978,14.86111641
New Zealand,1979,13.24999428
New Zealand,1980,13.62822533
New Zealand,1981,13.57794762
New Zealand,1982,13.31054211
New Zealand,1983,14.74874973
New Zealand,1984,13.71716404
New Zealand,1985,12.66603088
New Zealand,1986,14.5568552
New Zealand,1987,12.14986706
New Zealand,1988,13.16596127
New Zealand,1989,14.33427525
New Zealand,1990,13.92827892
New Zealand,1991,13.28054428
New Zealand,1992,14.62376595
New Zealand,1993,14.40629482
New Zealand,1994,13.61770439
New Zealand,1995,13.65540981
New Zealand,1996,13.45776176
New Zealand,1997,14.52834702
New Zealand,1998,13.24712276
New Zealand,1999,13.57133675
New Zealand,2000,12.85993195
New Zealand,2001,15.92658043
New Zealand,2002,15.91861916
New Zealand,2003,22.97443008
New Zealand,2004,23.73867035
New Zealand,2005,26.42747307
New Zealand,2006,26.02152443
New Zealand,2007,19.72099113
New Zealand,2008,24.47237206
New Zealand,2009,18.81895065
New Zealand,2010,16.07198334
New Zealand,2011,16.26965714
New Zealand,2012,20.27202797
New Zealand,2013,17.87750435
New Zealand,2014,16.50988388
New Zealand,2015,16.67347717
New Zealand,2016,13.79613495
New Zealand,2017,14.53636742
New Zealand,2018,15.67281628
New Zealand,2019,17.83776283
New Zealand,2020,17.07594872
New Zealand,2021,20.03178978
Non-OECD (BP),1965,5976.657715
Non-OECD (BP),1966,6205.591309
Non-OECD (BP),1967,6131.515625
Non-OECD (BP),1968,6150.342285
Non-OECD (BP),1969,6515.791016
Non-OECD (BP),1970,6926.318359
Non-OECD (BP),1971,7355.358887
Non-OECD (BP),1972,7618.439941
Non-OECD (BP),1973,7738.44873
Non-OECD (BP),1974,7831.772461
Non-OECD (BP),1975,8352.205078
Non-OECD (BP),1976,8483.523438
Non-OECD (BP),1977,8903.109375
Non-OECD (BP),1978,9192.651367
